0	-0.0549841
1	0.0306258
2	0.00184507
3	0.0769735
4	-0.003475
5	0.0770266
6	0.098273
7	0.00527472
8	-0.0224697
9	0.0160034
10	0.0653624
11	-0.0226046
12	-0.00398604
13	0.092248
14	-0.0775921
15	-0.0463447
16	-0.0279814
17	-0.0584722
18	0.0476944
19	0.0973034
20	-0.00675147
21	-0.0164982
22	0.0691137
23	0.0918844
24	0.0284862
25	-0.00928346
26	-0.0150593
27	0.0237279
28	0.0739491
29	0.0477051
30	-0.0547285
31	0.00581378
32	-0.0994933
33	-0.076881
34	0.051092
35	0.0966436
36	-0.0243475
37	0.0657056
38	-0.0852526
39	-0.0788762
40	-0.0725173
41	0.074877
42	0.0757047
43	-0.0898607
44	-0.0821725
45	-0.0190619
46	0.0181059
47	-0.070616
48	-0.0948847
49	-0.0347162
50	-0.0189274
51	-0.00550616
52	0.0823182
53	0.0334168
54	0.0318348
55	-0.029605
56	0.00211444
57	-0.0192791
58	0.056545
59	-0.0142057
60	0.0802997
61	-0.0768012
62	-0.0450661
63	-0.086651
64	-0.023711
65	-0.0252474
66	-0.0356026
67	0.0994219
68	-0.066497
69	0.0623503
70	-0.0642615
71	0.0688731
72	-0.0996261
73	0.0265509
74	-0.018755
75	-0.0679844
76	-0.0639612
77	-0.0947403
78	0.0244647
79	0.0391617
80	-0.0760387
81	0.0843804
82	0.0638185
83	-0.0945102
84	0.0900211
85	-0.0945513
86	0.0754544
87	-0.000684179
88	0.0750444
89	0.0182515
90	-0.0490893
91	-0.0921348
92	0.0784197
93	0.0609266
94	0.0854394
95	0.0864571
96	-0.0808043
97	0.0729962
98	-0.099727
99	-0.0966221
100	-0.0194238
101	0.076423
102	0.000220878
103	-0.0385091
104	0.00193428
105	0.0920647
106	0.0990578
107	0.0692632
108	0.0663841
109	0.0488408
110	-0.0330617
111	-0.0653293
112	-0.0861905
113	-0.0030492
114	-0.0923655
115	-0.0132921
116	0.0766646
117	-0.0298636
118	0.0900945
119	-0.0248995
120	-0.055312
121	-0.00958303
122	0.0979917
123	0.00534562
124	0.0737493
125	0.0661216
126	0.0506433
127	0.0212716
128	0.0787689
129	-0.0147077
130	0.0985879
131	-0.037936
132	0.0895931
133	0.0193623
134	0.0963157
135	-0.0724837
136	0.0946671
137	-0.0933285
138	-0.0104259
139	-0.0704258
140	-0.0419445
141	0.0184019
142	-0.0128466
143	-0.043741
144	-0.0765538
145	-0.0403424
146	-0.0840431
147	-0.0391634
148	0.0950894
149	-0.094812
150	-0.0697406
151	-0.028203
152	0.0481636
153	-0.0794795
154	-0.0890088
155	0.0877402
156	0.0664682
157	0.00915073
158	-0.0990396
159	-0.0361305
160	-0.0753844
161	0.0174799
162	0.0873445
163	0.0902018
164	-0.0356566
165	-0.0144407
166	0.0952631
167	0.0354995
168	0.0824898
169	0.0876291
170	-0.0815976
171	0.003681
172	-0.0932279
173	0.0650882
174	0.072688
175	0.0123824
176	0.0160968
177	0.0483086
178	0.033255
179	0.0383898
180	0.0735898
181	0.0264949
182	0.087011
183	0.0522617
184	-0.0787397
185	-0.0385874
186	-0.0581549
187	-0.0776042
188	-0.0714683
189	-0.0289185
190	0.0275168
191	-0.0557271
192	0.0415553
193	0.0487446
194	-0.0427517
195	-0.0473168
196	-0.04017
197	-0.0172804
198	0.065258
199	-0.0588997
200	0.0280206
201	-0.0512169
202	0.0271543
203	-0.00549905
204	-0.0585005
205	-0.0837636
206	0.00843933
207	0.0161116
208	-0.0269656
209	0.0153171
210	0.0140947
211	-0.0260645
212	0.0140306
213	0.0610386
214	0.00368886
215	-0.0864738
216	0.0766356
217	0.0340645
218	-0.0933333
219	-0.0868246
220	-0.0660529
221	-0.03575
222	-0.0228045
223	-0.0296822
224	0.0695592
225	-0.0283219
226	0.0283871
227	-0.050455
228	0.0337663
229	0.0667826
230	-0.093509
231	-0.0669602
232	0.00478625
233	-0.00973878
234	0.0851774
235	0.0391916
236	0.0970672
237	0.095938
238	0.0888497
239	0.0821544
240	0.0108849
241	-0.0278872
242	-0.0103209
243	-0.0393486
244	0.0976452
245	0.0921473
