0	0.0771526
1	0.0854445
2	-0.0368366
3	0.0368154
4	-0.00464383
5	0.0608231
6	-0.00935458
7	0.0834862
8	0.000256823
9	0.079279
10	0.0152883
11	0.0755302
12	0.0562977
13	-0.0719037
14	0.0607328
15	-0.0783762
16	-0.0724117
17	0.000574399
18	0.0780226
19	-0.0402412
20	0.0600413
21	0.00460807
22	0.0337739
23	-0.0134076
24	-0.086434
25	-0.0109419
26	-0.0408691
27	-0.0670765
28	0.0961723
29	0.0777954
30	-0.0173921
31	-0.0477937
32	0.0533928
33	0.019853
34	0.0261486
35	-0.082325
36	-0.0145476
37	-0.00251626
38	-0.0844709
39	-0.0501651
40	0.0595851
41	0.00890773
42	0.0728649
43	-0.0576934
44	0.0999494
45	-0.0445875
46	0.0481004
47	0.0425473
48	-0.0578443
49	0.0556397
50	0.0747665
51	0.0616141
52	0.0974102
53	0.0394626
54	0.0655484
55	0.0438679
56	-0.0484428
57	0.0260918
58	-0.0770475
59	-0.0246456
60	0.0404999
61	0.0763423
62	-0.0984635
63	-0.0185036
64	-0.0988991
65	0.0291015
66	-0.0995133
67	-0.0654925
68	0.028354
69	-0.0446711
70	-0.00316371
71	0.000266324
72	0.057212
73	0.0437527
74	0.0343224
75	-0.00707887
76	0.0563761
77	0.094102
78	0.0363377
79	-0.074813
80	0.026285
81	0.0504128
82	0.00652392
83	-0.0575863
84	0.0673126
85	0.0373665
86	0.0762084
87	-0.00813275
88	-0.0805538
89	0.0361476
90	-0.00185378
91	0.0613951
92	-0.0122892
93	-0.0871833
94	-0.0332805
95	0.0456946
96	0.0758958
97	-0.00141925
98	-0.0795497
99	0.0226658
100	-0.0483802
101	-0.0893909
102	-0.0893879
103	0.0684866
104	0.00704045
105	0.0760409
106	0.0388145
107	-0.0414701
108	-0.0214317
109	0.0137605
110	-0.0527922
111	-0.0772549
112	-0.0341993
113	-0.0892453
114	-0.0297615
115	0.0611795
116	-0.0779771
117	0.0748749
118	-0.0615211
119	-0.0805303
120	0.0329927
121	-0.0332114
122	0.00549197
123	0.0191021
124	-0.0249294
125	0.000797065
126	-0.0637205
127	0.0388307
128	0.0674238
129	0.0653531
130	0.0313872
131	-0.0293701
132	-0.0415471
133	0.0455229
134	-0.0437898
135	-0.0348155
136	0.0637265
137	-0.0600923
138	0.0840623
139	0.0161103
140	0.0949167
141	-0.0715443
142	0.0571879
143	-0.0512796
144	-0.0719508
145	0.0148649
146	0.00459725
147	0.0412154
148	0.00440694
149	0.0992168
150	0.0726473
151	-0.0437489
152	0.00648101
153	0.0968046
154	-0.00513485
155	-0.0338102
156	-0.0986835
157	0.091373
158	0.0673464
159	0.0664429
160	0.0102163
161	-0.0810867
162	-0.0355442
163	-0.0310895
164	0.0473444
165	-0.0862578
166	0.0496196
167	-0.0675379
168	-0.0909994
169	-0.080441
170	-0.0960725
171	-0.0878928
172	0.0165911
173	0.0400222
174	-0.0331888
175	0.0012831
176	0.055736
177	0.0069289
178	0.02639
179	-0.0299664
180	0.0804584
181	0.0679617
182	0.0385499
183	-0.00208934
184	-0.0144566
185	0.0924147
186	0.0545086
187	-0.0593766
188	-0.0302603
189	0.0203115
190	0.055375
191	-0.0567171
192	-0.0323632
193	0.0683228
194	-0.0397178
195	0.0363642
196	0.0947697
197	-0.0278388
198	0.0307587
199	0.061181
200	0.0806745
201	0.0188128
202	-0.0743494
